"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"587726929815437313","","","2015-04-13 21:19:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @tcramer: #cni15s Why hasn't @brewster_kahle been sued? He says do it well, do it right, don't make money off it, be respectful. Bend, d…","587721734691819521","17345803","2015-04-13 20:59:15 +0000",""
"587006245371908096","","","2015-04-11 21:36:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Screenshot: a little-known alternative interface for Archon http://t.co/SR21BzRL1n","","","","http://twitter.com/ajamielittle/status/587006245371908096/photo/1"
"586689595808550912","585908545767485441","8729782","2015-04-11 00:37:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@anarchivist oXygen's green valid XML icon triggers the release of dopamine and the red invalid icon releases adrenaline.","","","",""
"586294214121680897","","","2015-04-09 22:26:48 +0000","<a href=""http://genius.com"" rel=""nofollow"">Genius</a>","Don’t accidentally put in a few hundred terabytes and forget about it… http://t.co/3CKXoKhAxS http://t.co/a6iIsmtaVn","","","","http://genius.com/5187382/aws.amazon.com/efs,http://twitter.com/ajamielittle/status/586294214121680897/photo/1"
"586288689396985858","","","2015-04-09 22:04:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @univmiami: Who remembers the old Richter Library staircase? #TBT http://t.co/wFkk7OVxOm","586267960832106498","15585350","2015-04-09 20:42:28 +0000","http://twitter.com/univmiami/status/586267960832106498/photo/1,http://twitter.com/univmiami/status/586267960832106498/photo/1"
"585892492563914752","","","2015-04-08 19:50:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sshreeves: Something to add to our conversations with researchers. https://t.co/CE9npbA65f","585889024008654849","14077727","2015-04-08 19:36:43 +0000","https://twitter.com/arfon/status/585882477652238336,https://twitter.com/arfon/status/585882477652238336"
"585605040540409857","","","2015-04-08 00:48:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wilkieii: ""It's about time a capitalist started a revolution."" 1984 Apple Macintosh ads in Europe featuring Marx's Das Kapital. http://…","585601082283450370","17047955","2015-04-08 00:32:32 +0000","http://twitter.com/wilkieii/status/585601082283450370/photo/1"
"585140634354331649","","","2015-04-06 18:02:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","10 years of git: https://t.co/4xDhcSpFsP","","","","https://www.atlassian.com/git/articles/10-years-of-git/"
"584076267210813441","","","2015-04-03 19:33:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Cuban Money Crisis http://t.co/Na8WesfZfP via @business http://t.co/RJehYRcy4c","","","","http://bloom.bg/1EDkepT,http://twitter.com/ajamielittle/status/584076267210813441/photo/1"
"584075493021999104","","","2015-04-03 19:30:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trans Atlantic Slave Trade Visualization from Georgetown University http://t.co/nlNRXuqlcY","","","","http://mcb226.github.io/SlaveTrade/"
"584007628390539264","","","2015-04-03 15:00:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Enter the time machine that is the 1981 Sears summer catalog laser disc http://t.co/vSZOAHTuOa via @TheAVClub","","","","http://www.avclub.com/r/217463tsd"
"584007233215852544","","","2015-04-03 14:59:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @steveklabnik: Creating a BBS in 2015 https://t.co/c1axOaG9NF","583996095434461184","22386062","2015-04-03 14:14:53 +0000","https://jcs.org/notaweblog/2015/04/02/creating_a_bbs_in_2015/,https://jcs.org/notaweblog/2015/04/02/creating_a_bbs_in_2015/"
"583816840247439360","","","2015-04-03 02:22:36 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Feminist Frequency explores positive female characters with Sword &amp; Sworcery http://t.co/dvcigwfVWP via @Polygon","","","","http://www.polygon.com/2015/3/31/8320597/anita-sarkeesian-feminist-frequency-sword-sworcery?utm_campaign=polygon&utm_content=article%3Atop&utm_medium=social&utm_source=twitter"
"583674382960164864","","","2015-04-02 16:56:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“I made an NES emulator. Here’s what I learned about the original Nintendo.” by @FogleBird https://t.co/KTHddbM9Mn","","","","https://medium.com/@fogleman/i-made-an-nes-emulator-here-s-what-i-learned-about-the-original-nintendo-2e078c9b28fe?source=tw-lo_dnt_fef69253981f-1427993762741"
"583650041438539776","","","2015-04-02 15:19:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Watch bunnies swarm a tourist on Japan's Rabbit Island via @BoingBoing http://t.co/ipn7wb1XL9","","","","http://boingboing.net/2015/04/02/watch-bunnies-swarm-a-tourist.html"
"583044019271397377","","","2015-03-31 23:11:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Libraries, here's the only discovery layer you'll ever need: https://t.co/ExPGX1APQk http://t.co/1QO8Xv0DI7","","","","https://archive.org/stream/acorn-programs-1983-12/Acorn_Programs_n1_DecJan_1983#page/n41/mode/2up,http://twitter.com/ajamielittle/status/583044019271397377/photo/1"
"583039837382582272","","","2015-03-31 22:55:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zoe Quinn: ""... my history with gaming is weird. My first console was a 3DO"" http://t.co/2duagWReyv http://t.co/NqJrMbg7JH","","","","http://bit.ly/19zV7q8,http://twitter.com/ajamielittle/status/583039837382582272/photo/1"
"580104057571971072","","","2015-03-23 20:29:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Plugging a 1986 Mac Plus into the modern Web http://t.co/XbKlZOTSnl","","","","http://shar.es/1fTcsH"
"579047593856086017","","","2015-03-20 22:31:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://t.co/ZRPE0VVdCF ""These shoes are loaded with surplus value!"" — Karl Marx http://t.co/hhB6hhvzTw","","","","http://putthison.com/post/114051413234/karl-marxs-shoes-heres-a-surprise-apparently,http://twitter.com/ajamielittle/status/579047593856086017/photo/1"
"578589293184188416","","242950665","2015-03-19 16:10:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nataliembaur @ShevySS Excited about getting to work on the Cuba policy tweets with you both We've already got a map! http://t.co/hcZb587wul","","","","http://twitter.com/ajamielittle/status/578589293184188416/photo/1"
"578180651947540480","","","2015-03-18 13:06:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Textures.js SVG patterns for Data Visualization http://t.co/7ayD1RxqC4 http://t.co/C0uP7qFvL2","","","","http://riccardoscalco.github.io/textures/,http://twitter.com/ajamielittle/status/578180651947540480/photo/1"
"576138983392063488","","","2015-03-12 21:53:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BoingBoing: Music made from the audio stripped out of an MP3 http://t.co/im23mAU7TG","576134127763775488","5971922","2015-03-12 21:34:14 +0000","http://boingboing.net/2015/03/12/music-made-from-the-audio-stri.html,http://boingboing.net/2015/03/12/music-made-from-the-audio-stri.html"
"576083553525567488","","16662633","2015-03-12 18:13:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AllisonJaiODell Yale University is getting into VHS collecting: http://t.co/wN5bzyMBxN Is it time for UVHS? http://t.co/psLvThDHoB","","","","http://www.avclub.com/article/even-yale-university-getting-vhs-collecting-216176,http://twitter.com/ajamielittle/status/576083553525567488/photo/1"
"567374079951667200","","","2015-02-16 17:24:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","My Favorite Database is the Network by Armin Ronacher  http://t.co/p3fgq3KF9E","","","","http://bit.ly/17hJfI6"
"565666556508921856","","","2015-02-12 00:19:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @rhfraim: sorry about the speed-talking, #c4l15! here's the slides for more leisurely reading: http://t.co/c6rQX75r4v","565661399792508928","814432290","2015-02-11 23:59:21 +0000","http://www.slideshare.net/RebeccaFraimow/american-archives-horror-storyaahs,http://www.slideshare.net/RebeccaFraimow/american-archives-horror-storyaahs"
"565653354639282176","","","2015-02-11 23:27:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cm_harlow: THE LIGHTZ RT @starsplatter: The light patterns on the pi if you want to see them: https://t.co/OqpJSUaBjB #c4l15","565652828690321409","951950401","2015-02-11 23:25:18 +0000","https://vine.co/v/OIdvFiUm7rK,https://vine.co/v/OIdvFiUm7rK"
"565649754152255488","","","2015-02-11 23:13:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @katelynch: Event-driven programming for RPi's GPIO pins - http://t.co/Fi81wYBMDx #c4l15","565649328774348801","17543008","2015-02-11 23:11:23 +0000","http://bit.ly/1vFExjg,http://bit.ly/1vFExjg"
"565649713400381440","","","2015-02-11 23:12:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cm_harlow: Attached to pi is barcode scanner, some external LEDs then hook up to ethernet and ready to go  #c4l15","565649287452041218","951950401","2015-02-11 23:11:14 +0000",""
"565592525466271744","","","2015-02-11 19:25:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @adr: I am Very Fond of matroska files, if only because you can embed subtitles. I like subtitles. / #c4l15","565591565742391296","783732","2015-02-11 19:21:52 +0000",""
"565589305792667648","","","2015-02-11 19:12:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mistydemeo: Haika project - shelving map using iBeacon and GeoJSON, produced by Ryuj Yoshimoto - @nabeta #c4l15","565589102926778368","296622166","2015-02-11 19:12:04 +0000",""
"565588909212856320","","","2015-02-11 19:11:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @anarchivist: ""Public restrooms in RDF"" #c4l15 #c4ljp++","565588544409075713","8729782","2015-02-11 19:09:51 +0000",""
"565585947879022592","","","2015-02-11 18:59:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @phette23: CSS Stats http://t.co/slv44YyZD6 #c4l15 put in a URL, feel the shame &amp; terror","565579118440620033","83880390","2015-02-11 18:32:24 +0000","http://cssstats.com/,http://cssstats.com/"
"565582850817552384","","","2015-02-11 18:47:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @hei_scott: Amazing final slide from @axamei and @kevinreiss's #c4l15 talk on building with bootstrap http://t.co/ZKHc7MY6JT http://t.co…","565581595898544131","467144149","2015-02-11 18:42:15 +0000","http://axapu.github.io/byob4lib/slides/#/23,http://axapu.github.io/byob4lib/slides/#/23,http://twitter.com/hei_scott/status/565581595898544131/photo/1"
"565581226925649920","","","2015-02-11 18:40:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Everyone is checking their library's site on http://t.co/cjA9exI7xq #c4l15","","","","http://cssstats.com"
"565580261547851778","","","2015-02-11 18:36:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sclapp: ""A mass of unruly CSS files"" - analyzed via CSS Stats http://t.co/6NdHIHPYQt #c4l15","565579404299206657","5543362","2015-02-11 18:33:32 +0000","http://cssstats.com/,http://cssstats.com/"
"565579028225339393","","","2015-02-11 18:32:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NimbleLibrarian: Singularity + Breakpoint = Magic #c4l15","565578669650096129","772086506","2015-02-11 18:30:37 +0000",""
"565577853832818691","","","2015-02-11 18:27:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @yegusa: 人材育成とかワークライフバランスの話のつぎは仮想化の話とかガラッと変わるのもこの会議のおもしろいところ。 #c4l15","565577536684703744","18372912","2015-02-11 18:26:07 +0000",""
"565281983564365826","","","2015-02-10 22:51:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @dominicbordelon: best venn diagram ever http://t.co/ghAFEsO1hl #c4l15","565281807399387137","1278823364","2015-02-10 22:50:59 +0000","http://i.imgur.com/2eXN5IV.png,http://i.imgur.com/2eXN5IV.png"
"565272195942055938","","","2015-02-10 22:12:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @phette23: ""making sound searchable"" is pretty sweet tagline #c4l15","565268120110399489","83880390","2015-02-10 21:56:36 +0000",""
"565233290374688768","","","2015-02-10 19:38:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ablwr: STREAM IS LIVE! #c4l15 https://t.co/oTciX08SQp","565232811808796672","21835813","2015-02-10 19:36:18 +0000","https://www.youtube.com/watch?v=ACuilk3_xao,https://www.youtube.com/watch?v=ACuilk3_xao"
"565232336128585728","","","2015-02-10 19:34:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cm_harlow: Conclusion: humans want to grow, tune your assumptions, communicate, be open #c4l15","565231993558818816","951950401","2015-02-10 19:33:03 +0000",""
"565231347904421888","","","2015-02-10 19:30:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cm_harlow: Keeping people around: how do you want to grow? What are you excited about? Ask folks #c4l15","565230869015961600","951950401","2015-02-10 19:28:35 +0000",""
"565231030580174848","","","2015-02-10 19:29:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @phette23: ""our tech stack is not in the stone age"" as a benefit. #c4l15","565230772953444352","83880390","2015-02-10 19:28:12 +0000",""
"532631230127542272","","2866346272","2014-11-12 20:29:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@RichterAccess This is a test..","","","",""
"532629268501524480","","2866346272","2014-11-12 20:21:28 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@RichterAccess hey!","","","",""
"530836962408542208","","2866346272","2014-11-07 21:39:28 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@RichterAccess testing!","","","",""
"527875418700120064","","20213004","2014-10-30 17:31:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@timathom Xembly is an imperative language for data manipulations in an XML document
http://t.co/p78goAqxQx","","","","http://www.xembly.org/?oct"
"472565697344978944","","1327778215","2014-05-31 02:30:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@lmaccork http://t.co/SP1TRklvbd","","","","http://www.vatican.va/various/cappelle/sistina_vr/index.html"
"459321100053143552","","","2014-04-24 13:20:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Born digital Andy Warhol http://t.co/ztWUbQPFnB http://t.co/bafISY2BOP","","","","http://studioforcreativeinquiry.org/events/warhol-discovery,http://twitter.com/ajamielittle/status/459321100053143552/photo/1"
"448571363239149568","","","2014-03-25 21:25:21 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","#c4l14 ncsu book robot http://t.co/KfnOnB8Rau","","","","http://twitter.com/ajamielittle/status/448571363239149568/photo/1"
"448490132828864513","","20213004","2014-03-25 16:02:34 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","@timathom I'm gonna try to do a lightning talk on RAMP #C4L14 who has the coolest LOC finding aid?","","","",""
"448489430324494338","","","2014-03-25 15:59:47 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","RT @brainwane: My #c4l14 #code4lib keynote notes and script http://t.co/FiQLeYid5c including links. Suggested title: ""UX Is A Social Justic…","448467397855674368","70132580","2014-03-25 14:32:14 +0000","http://wiki.code4lib.org/index.php/2014_Keynote_by_Sumana_Harihareswara,http://wiki.code4lib.org/index.php/2014_Keynote_by_Sumana_Harihareswara"
"448124970938662912","427227723467984896","1327778215","2014-03-24 15:51:33 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","@lmaccork @timathom #c4l14  version control for eads!","","","",""
"448111508804083712","448094757659885568","20213004","2014-03-24 14:58:03 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","@timathom #c4l14 I'm in the archival preconf. The first talk was going to be a defense of EAD that person is not here so it was an attack","","","",""
"447066520087035905","","","2014-03-21 17:45:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gonna miss @timathom at UM. He's 1/6th of the people on earth who have mastered XSLT. http://t.co/jEznFnAGcR","","","","http://twitter.com/ajamielittle/status/447066520087035905/photo/1"
"442731412127363074","","","2014-03-09 18:39:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wolfram© Language by Stephen Wolfram© http://t.co/bekqUpfFs3 http://t.co/wulJLcgAFn","","","","http://www.wolfram.com/language/gallery/determine-the-author-of-a-text/,http://twitter.com/ajamielittle/status/442731412127363074/photo/1"
"442729199049375744","","","2014-03-09 18:30:41 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","RT @osnews: What ever happened to MSX computers: Not too many people will recall the short-lived era of the ""MSX"" initiati... http://t.co/h…","442723940104810496","16944211","2014-03-09 18:09:47 +0000","http://bit.ly/1cnG0AN"
"428897049124540416","","","2014-01-30 14:26:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @verge: Facebook's prototype cold storage system uses 10,000 Blu-ray discs to hold a petabyte of data http://t.co/agwAnBhYIX","428732386809876480","275686563","2014-01-30 03:32:21 +0000","http://vrge.co/1d942cv,http://vrge.co/1d942cv"
"427225565687730176","","","2014-01-25 23:44:46 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","at the opening night of Nabucco at the Arsht Center with Dusty http://t.co/FDYq27Xj8d","","","","http://twitter.com/ajamielittle/status/427225565687730176/photo/1"
"370599256119209985","","","2013-08-22 17:32:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","How To Create A Bitmap Image File By Hand, Without Stencils | Art21 Blog http://t.co/gwR3h0dPoR","","","","http://bit.ly/150aE92"
